title,company,location,job_type,url,link,source,score,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Database Building/Management,Techphoton Solutions Private Limited,"Ahmedabad, Rajkot, Surat, Vadodara (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772181556,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772181556,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Database Building/Management,Techphoton Solutions Private Limited,"Amritsar, Chandigarh, Jalandhar, Ludhiana, Mohali, Punjab (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772178080,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772178080,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Equity Analyst,FORTUNE ESTATE,"Anand, Vadodara, Ankleshwar, Bharuch, Changa, Dabhoi, Padra",Internship,https://internshala.com/internship/detail/equity-analyst-internship-in-multiple-locations-at-fortune-estate1772441431,https://internshala.com/internship/detail/equity-analyst-internship-in-multiple-locations-at-fortune-estate1772441431,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Database Building/Management,Techphoton Solutions Private Limited,"Asansol, Kolkata, Siliguri, Howrah, West Bengal (Hybrid)",Internship,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772174174,https://internshala.com/internship/detail/database-building-management-internship-in-multiple-locations-at-techphoton-solutions-private-limited1772174174,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Techno Functional Operations/Data Analyst,Alchelyst India Pvt Ltd,Bangalore,Internship,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,Internshala - Internship,3,,4 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Application Support Engineer (Global Operations) — Intern-to-Hire,StanceBeam,Bangalore,Internship,https://internshala.com/internship/detail/application-support-engineer-global-operations--intern-to-hire-internship-in-bangalore-at-stancebeam1774246496,https://internshala.com/internship/detail/application-support-engineer-global-operations--intern-to-hire-internship-in-bangalore-at-stancebeam1774246496,Internshala - Internship,2,,,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
"E-Commerce Intern (Amazon, Flipkart & Blinkit)",EROEI Tech Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/marketplace-amazon-flipkart-blinkit-internship-in-bangalore-at-eroei-tech-private-limited1772864342,https://internshala.com/internship/detail/marketplace-amazon-flipkart-blinkit-internship-in-bangalore-at-eroei-tech-private-limited1772864342,Internshala - Internship,2,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Privacy And Data Protection Intern,QpiAI,Bangalore,Internship,https://internshala.com/internship/detail/privacy-and-data-protection-intern-internship-in-bangalore-at-qpiai1773139686,https://internshala.com/internship/detail/privacy-and-data-protection-intern-internship-in-bangalore-at-qpiai1773139686,Internshala - Internship,2,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Product Analyst Intern,Material Depot,Bangalore,Internship,https://internshala.com/internship/detail/product-analyst-intern-internship-in-bangalore-at-material-depot1772709188,https://internshala.com/internship/detail/product-analyst-intern-internship-in-bangalore-at-material-depot1772709188,Internshala - Internship,2,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Private Equity Intelligence News Junior Analyst,Gain,Bangalore,Internship,https://internshala.com/internship/detail/private-equity-intelligence-news-junior-analyst-internship-in-bangalore-at-gain1773573609,https://internshala.com/internship/detail/private-equity-intelligence-news-junior-analyst-internship-in-bangalore-at-gain1773573609,Internshala - Internship,1,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
AI & Data Science,SIRPI Products & Services Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/ai-data-science-internship-in-bangalore-at-sirpi-products-services-private-limited1772098191,https://internshala.com/internship/detail/ai-data-science-internship-in-bangalore-at-sirpi-products-services-private-limited1772098191,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Accounting,Bharath Group,Bangalore,Internship,https://internshala.com/internship/detail/accounting-internship-in-bangalore-at-bharath-group1772438853,https://internshala.com/internship/detail/accounting-internship-in-bangalore-at-bharath-group1772438853,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Admission Operations,Newton School,Bangalore,Internship,https://internshala.com/internship/detail/admission-operations-internship-in-bangalore-at-newton-school1772004654,https://internshala.com/internship/detail/admission-operations-internship-in-bangalore-at-newton-school1772004654,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Associate To Founder,YNDT,Bangalore,Internship,https://internshala.com/internship/detail/associate-to-founder-internship-in-bangalore-at-anaya-megha-mulchandani1773820030,https://internshala.com/internship/detail/associate-to-founder-internship-in-bangalore-at-anaya-megha-mulchandani1773820030,Internshala - Internship,0,,5 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Analytics,Cure And Care Wellness Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/business-analytics-internship-in-bangalore-at-cure-and-care-wellness-private-limited1773141905,https://internshala.com/internship/detail/business-analytics-internship-in-bangalore-at-cure-and-care-wellness-private-limited1773141905,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Development (Admissions),D Square Consulting Services Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/business-development-admissions-internship-in-bangalore-at-d-square-consulting-services-private-limited1773124124,https://internshala.com/internship/detail/business-development-admissions-internship-in-bangalore-at-d-square-consulting-services-private-limited1773124124,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Development (Sales),Eragina Digital Solutions Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/business-development-sales-internship-in-bangalore-at-eragina-digital-solutions-private-limited1774248274,https://internshala.com/internship/detail/business-development-sales-internship-in-bangalore-at-eragina-digital-solutions-private-limited1774248274,Internshala - Internship,0,,,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Development Associate,SkillOrbit,Bangalore,Internship,https://internshala.com/internship/detail/business-development-associate-internship-in-bangalore-at-skillorbit1773051987,https://internshala.com/internship/detail/business-development-associate-internship-in-bangalore-at-skillorbit1773051987,Internshala - Internship,0,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Development Associate,Playto Labs,Bangalore,Internship,https://internshala.com/internship/detail/business-development-associate-internship-in-bangalore-at-playto-labs1773814846,https://internshala.com/internship/detail/business-development-associate-internship-in-bangalore-at-playto-labs1773814846,Internshala - Internship,0,,5 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
"Business Development, Community Development",MAYA XR,Bangalore,Internship,https://internshala.com/internship/detail/business-development-community-development-internship-in-bangalore-at-maya-xr1773729549,https://internshala.com/internship/detail/business-development-community-development-internship-in-bangalore-at-maya-xr1773729549,Internshala - Internship,0,,6 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Research,Beaut Group,Bangalore,Internship,https://internshala.com/internship/detail/business-research-internship-in-bangalore-at-beaut-group1772428454,https://internshala.com/internship/detail/business-research-internship-in-bangalore-at-beaut-group1772428454,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Business Strategy,Hacklab Solutions Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/business-strategy-internship-in-bangalore-at-hacklab-solutions-private-limited1771948662,https://internshala.com/internship/detail/business-strategy-internship-in-bangalore-at-hacklab-solutions-private-limited1771948662,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Collect Associate,Jodo,Bangalore,Internship,https://internshala.com/internship/detail/collect-associate-internship-in-bangalore-at-jodo1771934763,https://internshala.com/internship/detail/collect-associate-internship-in-bangalore-at-jodo1771934763,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Content Operations,Eloelo - Greenhorn Wellness Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/content-operations-internship-in-bangalore-at-eloelo-greenhorn-wellness-private-limited1773320416,https://internshala.com/internship/detail/content-operations-internship-in-bangalore-at-eloelo-greenhorn-wellness-private-limited1773320416,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Data Analytics,Trackzio Mobile Application Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/data-analytics-internship-in-bangalore-at-trackzio-mobile-application-private-limited1771302275,https://internshala.com/internship/detail/data-analytics-internship-in-bangalore-at-trackzio-mobile-application-private-limited1771302275,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Data Engineer,Superhealth,Bangalore,Internship,https://internshala.com/internship/detail/data-engineer-internship-in-bangalore-at-superhealth1773128906,https://internshala.com/internship/detail/data-engineer-internship-in-bangalore-at-superhealth1773128906,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Data Science,Microsoft,Bangalore,Internship,https://internshala.com/internship/detail/data-science-internship-in-bangalore-at-microsoft1768970580,https://internshala.com/internship/detail/data-science-internship-in-bangalore-at-microsoft1768970580,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Financial Analyst,Trade Brains,Bangalore,Internship,https://internshala.com/internship/detail/financial-analyst-internship-in-bangalore-at-trade-brains1772105187,https://internshala.com/internship/detail/financial-analyst-internship-in-bangalore-at-trade-brains1772105187,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Flow Ops Associate,Gharpayy,Bangalore,Internship,https://internshala.com/internship/detail/flow-ops-associate-internship-in-bangalore-at-gharpayy1773166355,https://internshala.com/internship/detail/flow-ops-associate-internship-in-bangalore-at-gharpayy1773166355,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Food Technology- QA And Operations,Padma Food Products,Bangalore,Internship,https://internshala.com/internship/detail/food-technology-qa-and-operations-internship-in-bangalore-at-padma-food-products1772519816,https://internshala.com/internship/detail/food-technology-qa-and-operations-internship-in-bangalore-at-padma-food-products1772519816,Internshala - Internship,0,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Fund Admin,Qapita - CapTable & ESOP Management Platform,Bangalore,Internship,https://internshala.com/internship/detail/fund-admin-internship-in-bangalore-at-qapita-captable-esop-management-platform1773305947,https://internshala.com/internship/detail/fund-admin-internship-in-bangalore-at-qapita-captable-esop-management-platform1773305947,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Investment Analyst & New Brand Partnership,Nexten Brands Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/investment-analyst-new-brand-partnership-internship-in-bangalore-at-nexten-brands-private-limited1770887235,https://internshala.com/internship/detail/investment-analyst-new-brand-partnership-internship-in-bangalore-at-nexten-brands-private-limited1770887235,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
On-Field Data Collector,Indiaum Solutions,Bangalore,Internship,https://internshala.com/internship/detail/on-field-data-collector-internship-in-bangalore-at-indiaum-solutions1773825036,https://internshala.com/internship/detail/on-field-data-collector-internship-in-bangalore-at-indiaum-solutions1773825036,Internshala - Internship,0,,5 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
On-Field Photographer – Data Collection (Bangalore),Indiaum Solutions,Bangalore,Internship,https://internshala.com/internship/detail/on-field-photographer--data-collection-bangalore-internship-in-bangalore-at-indiaum-solutions1772782631,https://internshala.com/internship/detail/on-field-photographer--data-collection-bangalore-internship-in-bangalore-at-indiaum-solutions1772782631,Internshala - Internship,0,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,DocPulse,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-docpulse1772536899,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-docpulse1772536899,Internshala - Internship,0,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Deeraj Property Management & Real Estate Services,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-deeraj-property-management-real-estate-services1774005787,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-deeraj-property-management-real-estate-services1774005787,Internshala - Internship,0,,3 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,ParkingZone,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-parkingzone1774257027,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-parkingzone1774257027,Internshala - Internship,0,,,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Treebo Hotels,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-treebo-hotels1774091408,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-treebo-hotels1774091408,Internshala - Internship,0,,2 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Kofluence,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-kofluence1772186147,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-kofluence1772186147,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Prost Technologies Private Limited (OneAssure),Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-prost-technologies-private-limited-oneassure1772261948,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-prost-technologies-private-limited-oneassure1772261948,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Dashtoon,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-dashtoon1773819749,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-dashtoon1773819749,Internshala - Internship,0,,5 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Bharath Group,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-bharath-group1773119895,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-bharath-group1773119895,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Intugine Technologies Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-intugine-technologies-private-limited1773140793,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-intugine-technologies-private-limited1773140793,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Mingle Eat Talk Ventures,Bangalore,Internship,https://internshala.com/internship/detail/part-time-operations-internship-in-bangalore-at-mingle-eat-talk-ventures1773157815,https://internshala.com/internship/detail/part-time-operations-internship-in-bangalore-at-mingle-eat-talk-ventures1773157815,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations,Aiddition Technologies Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-aiddition-technologies-private-limited1773222774,https://internshala.com/internship/detail/operations-internship-in-bangalore-at-aiddition-technologies-private-limited1773222774,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations & Strategy,EkStep,Bangalore,Internship,https://internshala.com/internship/detail/operations-strategy-internship-in-bangalore-at-ekstep1774006071,https://internshala.com/internship/detail/operations-strategy-internship-in-bangalore-at-ekstep1774006071,Internshala - Internship,0,,3 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations Analyst,LifeGuru.app,Bangalore,Internship,https://internshala.com/internship/detail/operations-analyst-internship-in-bangalore-at-lifeguruapp1772700311,https://internshala.com/internship/detail/operations-analyst-internship-in-bangalore-at-lifeguruapp1772700311,Internshala - Internship,0,,2 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Operations Executive,Home Canvas,Bangalore,Internship,https://internshala.com/internship/detail/operations-executive-internship-in-bangalore-at-home-canvas1773116380,https://internshala.com/internship/detail/operations-executive-internship-in-bangalore-at-home-canvas1773116380,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Placement Operations,Airtribe,Bangalore,Internship,https://internshala.com/internship/detail/placement-operations-internship-in-bangalore-at-airtribe1773662611,https://internshala.com/internship/detail/placement-operations-internship-in-bangalore-at-airtribe1773662611,Internshala - Internship,0,,7 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Program Associate,Scaler,Bangalore,Internship,https://internshala.com/internship/detail/program-associate-internship-in-bangalore-at-scaler1773807762,https://internshala.com/internship/detail/program-associate-internship-in-bangalore-at-scaler1773807762,Internshala - Internship,0,,5 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
QA Testing,ZuPay,Bangalore,Internship,https://internshala.com/internship/detail/qa-testing-internship-in-bangalore-at-zupay1773122981,https://internshala.com/internship/detail/qa-testing-internship-in-bangalore-at-zupay1773122981,Internshala - Internship,0,,1 week ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Quality Analyst,Innovfix Private Limited,Bangalore,Internship,https://internshala.com/internship/detail/quality-analyst-internship-in-bangalore-at-innovfix-private-limited1770102232,https://internshala.com/internship/detail/quality-analyst-internship-in-bangalore-at-innovfix-private-limited1770102232,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Sales & Business Development,Flurn,Bangalore,Internship,https://internshala.com/internship/detail/sales-business-development-internship-in-bangalore-at-flurn1773653112,https://internshala.com/internship/detail/sales-business-development-internship-in-bangalore-at-flurn1773653112,Internshala - Internship,0,,7 days ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Sales Associate,SkillOrbit,Bangalore,Internship,https://internshala.com/internship/detail/sales-associate-internship-in-bangalore-at-skillorbit1772425992,https://internshala.com/internship/detail/sales-associate-internship-in-bangalore-at-skillorbit1772425992,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
Sales Operations,ClearTax,Bangalore,Internship,https://internshala.com/internship/detail/sales-operations-internship-in-bangalore-at-cleartax1772018675,https://internshala.com/internship/detail/sales-operations-internship-in-bangalore-at-cleartax1772018675,Internshala - Internship,0,,3 weeks ago,2026-03-23,23:09:40,hourly,24h,2026-03-23 23:19,,
