title,company,location,job_type,url,link,source,score,skills,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Business Analyst Assistant,Ozibook Tech Solutions Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,https://internshala.com/internship/detail/work-from-home-part-time-business-analyst-assistant-internship-at-ozibook-tech-solutions-private-limited1772007360,Internshala - Internship,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Awakn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-awakn1773659036,Internshala - Internship,3,,,1 week ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Zetheta Algorithms Private Limited,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zetheta-algorithms-private-limited1774434968,Internshala - Internship,3,,,,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,JP IT STAFFING LLC,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-part-time-data-analyst-internship-at-jp-it-staffing-llc1771304302,https://internshala.com/internship/detail/work-from-home-part-time-data-analyst-internship-at-jp-it-staffing-llc1771304302,Internshala - Internship,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Zorvyn,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,https://internshala.com/internship/detail/work-from-home-data-analyst-internship-at-zorvyn1771821504,Internshala - Internship,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Football Data Analysts,Ball2Data,Work from home,Internship,https://internshala.com/internship/detail/work-from-home-football-data-analysts-internship-at-ball2data1773723088,https://internshala.com/internship/detail/work-from-home-football-data-analysts-internship-at-ball2data1773723088,Internshala - Internship,3,,,1 week ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Techno Functional Operations/Data Analyst,Alchelyst India Pvt Ltd,Bangalore,Internship,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,https://internshala.com/internship/detail/techno-functional-operations-data-analyst-internship-in-bangalore-at-alchelyst-india-pvt-ltd1773892952,Internshala - Internship,3,,,6 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,Innovfix Private Limited,Bangalore (Hybrid),Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-bangalore-at-innovfix-private-limited1772776422,https://internshala.com/job/detail/fresher-business-analyst-job-in-bangalore-at-innovfix-private-limited1772776422,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,Stage X,Bhopal,Job,https://internshala.com/job/detail/business-analyst-job-in-bhopal-at-stage-x1771934313,https://internshala.com/job/detail/business-analyst-job-in-bhopal-at-stage-x1771934313,Internshala - Job,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,Antano&Harini,Chennai,Job,https://internshala.com/job/detail/business-analyst-job-in-chennai-at-antano-harini1772865767,https://internshala.com/job/detail/business-analyst-job-in-chennai-at-antano-harini1772865767,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,Truetribe Advisors,Mumbai,Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-mumbai-at-truetribe-advisors1772691195,https://internshala.com/job/detail/fresher-business-analyst-job-in-mumbai-at-truetribe-advisors1772691195,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,SMB Catalyst,Mumbai,Job,https://internshala.com/job/detail/business-analyst-job-in-mumbai-at-smb-catalyst1772736958,https://internshala.com/job/detail/business-analyst-job-in-mumbai-at-smb-catalyst1772736958,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Business Analyst,Gluzo,Noida,Job,https://internshala.com/job/detail/fresher-business-analyst-job-in-noida-at-gluzo1773157014,https://internshala.com/job/detail/fresher-business-analyst-job-in-noida-at-gluzo1773157014,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,"E-Health Research Center, IIIT-Bangalore",Bangalore,Job,https://internshala.com/job/detail/data-analyst-job-in-bangalore-at-e-health-research-center-iiit-bangalore1771949991,https://internshala.com/job/detail/data-analyst-job-in-bangalore-at-e-health-research-center-iiit-bangalore1771949991,Internshala - Job,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Mortar Software,"Delhi, Gurgaon, Hyderabad, Navi Mumbai, Mumbai, Noida, Bangalore (Hybrid)",Job,https://internshala.com/job/detail/data-analyst-job-in-multiple-locations-at-mortar-software1774434846,https://internshala.com/job/detail/data-analyst-job-in-multiple-locations-at-mortar-software1774434846,Internshala - Job,3,,,,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Amicon Hub Services,Noida,Job,https://internshala.com/job/detail/data-analyst-job-in-noida-at-amicon-hub-services1773049033,https://internshala.com/job/detail/data-analyst-job-in-noida-at-amicon-hub-services1773049033,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Arcana,Work from home,Job,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-arcana1769301339,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-arcana1769301339,Internshala - Job,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,Navi,Work from home,Job,https://internshala.com/job/detail/remote-data-analyst-job-at-navi1772876947,https://internshala.com/job/detail/remote-data-analyst-job-at-navi1772876947,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst,PINscale,Work from home,Job,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pinscale1774435087,https://internshala.com/job/detail/fresher-remote-data-analyst-job-at-pinscale1774435087,Internshala - Job,3,,,,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst & Data Science Trainer,Adbizit,Mumbai,Job,https://internshala.com/job/detail/data-analyst-data-science-trainer-job-in-mumbai-at-adbizit1771302793,https://internshala.com/job/detail/data-analyst-data-science-trainer-job-in-mumbai-at-adbizit1771302793,Internshala - Job,3,,,3 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Bengali Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-bengali-speaker-job-at-peroptyx1774023771,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-bengali-speaker-job-at-peroptyx1774023771,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (English Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-english-speaker-job-at-peroptyx1774022555,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-english-speaker-job-at-peroptyx1774022555,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Gujarati Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-gujarati-speaker-job-at-peroptyx1774024430,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-gujarati-speaker-job-at-peroptyx1774024430,Internshala - Job,3,,,4 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Kannada Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-kannada-speaker-job-at-peroptyx1774023424,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-kannada-speaker-job-at-peroptyx1774023424,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Malayalam Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-malayalam-speaker-job-at-peroptyx1773399470,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-malayalam-speaker-job-at-peroptyx1773399470,Internshala - Job,3,,,1 week ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Marathi Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-marathi-speaker-job-at-peroptyx1774023194,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-marathi-speaker-job-at-peroptyx1774023194,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Odia/Oriya Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-odia-oriya-speaker-job-at-peroptyx1774022923,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-odia-oriya-speaker-job-at-peroptyx1774022923,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Punjabi Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-punjabi-speaker-job-at-peroptyx1774024101,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-punjabi-speaker-job-at-peroptyx1774024101,Internshala - Job,3,,,5 days ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Tamil Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-tamil-speaker-job-at-peroptyx1772801982,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-tamil-speaker-job-at-peroptyx1772801982,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Telugu Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-telugu-speaker-job-at-peroptyx1772802048,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-telugu-speaker-job-at-peroptyx1772802048,Internshala - Job,3,,,2 weeks ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Data Analyst (Urdu Speaker),"Peroptyx (Castlebar, Ireland)",Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-urdu-speaker-job-at-peroptyx1773399715,https://internshala.com/job/detail/fresher-remote-part-time-data-analyst-urdu-speaker-job-at-peroptyx1773399715,Internshala - Job,3,,,1 week ago,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Online Data Analyst - Odia,TELUS Digital,Work from home,Job,https://internshala.com/job/detail/fresher-remote-part-time-online-data-analyst-odia-job-at-telus-digital1772152273,https://internshala.com/job/detail/fresher-remote-part-time-online-data-analyst-odia-job-at-telus-digital1772152273,Internshala - Job,3,,,today,2026-03-25,22:01:12,hourly,24h,2026-03-25 22:18,,
Application Support SME / Business Analyst,Inchcape Shipping Services,"Chennai, Tamil Nadu, India",Job,https://in.linkedin.com/jobs/view/application-support-sme-business-analyst-at-inchcape-shipping-services-4367197286?position=45&pageNum=0&refId=t1vni4BrKsdIFXla8oVm%2Fw%3D%3D&trackingId=BWT%2FesPsULe6X8JS0wK%2FYQ%3D%3D,https://in.linkedin.com/jobs/view/application-support-sme-business-analyst-at-inchcape-shipping-services-4367197286?position=45&pageNum=0&refId=t1vni4BrKsdIFXla8oVm%2Fw%3D%3D&trackingId=BWT%2FesPsULe6X8JS0wK%2FYQ%3D%3D,LinkedIn,3,,2026-03-24,20 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Associate - Business Analyst-Business Analysis-Business Analyst,EXL,"Pune Division, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/associate-business-analyst-business-analysis-business-analyst-at-exl-4331895972?position=3&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=BM3HtEdPJe39cl7988UsRA%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-business-analysis-business-analyst-at-exl-4331895972?position=3&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=BM3HtEdPJe39cl7988UsRA%3D%3D,LinkedIn,3,,2026-03-25,3 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Associate - Business Analyst-Business Process & Service Excellence -Business Analyst,EXL,"Noida, Uttar Pradesh, India",Job,https://in.linkedin.com/jobs/view/associate-business-analyst-business-process-service-excellence-business-analyst-at-exl-4308943522?position=1&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=mXlxhgvKsUXofk606x8DxA%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-business-process-service-excellence-business-analyst-at-exl-4308943522?position=1&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=mXlxhgvKsUXofk606x8DxA%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Associate - Business Analyst-Reporting-MIS Reporting,EXL,"Bengaluru, Karnataka, India",Internship,https://in.linkedin.com/jobs/view/associate-business-analyst-reporting-mis-reporting-at-exl-4318517467?position=28&pageNum=0&refId=dHcew6U2REAUMJIc3CL2Eg%3D%3D&trackingId=C3Uja5AuFe4DMhknh3cerw%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-reporting-mis-reporting-at-exl-4318517467?position=28&pageNum=0&refId=dHcew6U2REAUMJIc3CL2Eg%3D%3D&trackingId=C3Uja5AuFe4DMhknh3cerw%3D%3D,LinkedIn,3,,2026-03-25,3 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Associate Business Analyst,Chord Tech Services Private Limited,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/associate-business-analyst-at-chord-tech-services-private-limited-4390101358?position=4&pageNum=2&refId=ApbPOpm1wFJMSoB2B2WtVA%3D%3D&trackingId=8sQ8xQfhp9bzStfbQYokdQ%3D%3D,https://in.linkedin.com/jobs/view/associate-business-analyst-at-chord-tech-services-private-limited-4390101358?position=4&pageNum=2&refId=ApbPOpm1wFJMSoB2B2WtVA%3D%3D&trackingId=8sQ8xQfhp9bzStfbQYokdQ%3D%3D,LinkedIn,3,,2026-03-25,9 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Associate Data Analyst,Conscious Chemist,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/associate-data-analyst-at-conscious-chemist-4390121443?position=8&pageNum=2&refId=RyF9nGCU8Ona93PV5DIZpg%3D%3D&trackingId=zqNEikvPaOT6%2BfPPWyKxwQ%3D%3D,https://in.linkedin.com/jobs/view/associate-data-analyst-at-conscious-chemist-4390121443?position=8&pageNum=2&refId=RyF9nGCU8Ona93PV5DIZpg%3D%3D&trackingId=zqNEikvPaOT6%2BfPPWyKxwQ%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
BUSINESS ANALYST L4,Wipro,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4390335798?position=45&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=wQb9HmZ1S%2BvW%2FZbaCgCXEg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-l4-at-wipro-4390335798?position=45&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=wQb9HmZ1S%2BvW%2FZbaCgCXEg%3D%3D,LinkedIn,3,,2026-03-25,3 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Aiwozo Agentic Automation,"Ahmedabad, Gujarat, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-aiwozo-agentic-automation-4389596584?position=18&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=oc7R0TG15grMFBEko4nAfA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-aiwozo-agentic-automation-4389596584?position=18&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=oc7R0TG15grMFBEko4nAfA%3D%3D,LinkedIn,3,,2026-03-24,23 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bangalore Rural, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390123452?position=43&pageNum=0&refId=t1vni4BrKsdIFXla8oVm%2Fw%3D%3D&trackingId=vpcmIcdqmC7ppNf13E89Lw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390123452?position=43&pageNum=0&refId=t1vni4BrKsdIFXla8oVm%2Fw%3D%3D&trackingId=vpcmIcdqmC7ppNf13E89Lw%3D%3D,LinkedIn,3,,2026-03-25,5 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bangalore Urban district, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390112801?position=4&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=DaIXtfb7g%2BolovrRv3JJcA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390112801?position=4&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=DaIXtfb7g%2BolovrRv3JJcA%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,American Express Global Business Travel,"Bengaluru East, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-american-express-global-business-travel-4388868504?position=38&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=D%2FDQCfACvEgcwRkq3eQC2w%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-american-express-global-business-travel-4388868504?position=38&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=D%2FDQCfACvEgcwRkq3eQC2w%3D%3D,LinkedIn,3,,2026-03-25,10 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bengaluru East, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390121471?position=5&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=ZLoLjvJOWa91ns8rYRhnaA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390121471?position=5&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=ZLoLjvJOWa91ns8rYRhnaA%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bengaluru North, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390111755?position=32&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=8DLD66AEEGsvjann%2BRjCiQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390111755?position=32&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=8DLD66AEEGsvjann%2BRjCiQ%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bengaluru South, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390122491?position=13&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=9m2e0CKS76zemyGI5vzatw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390122491?position=13&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=9m2e0CKS76zemyGI5vzatw%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Scoutit,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390112800?position=6&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=drHVgqhLjwbacGq0LIWzTw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390112800?position=6&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=drHVgqhLjwbacGq0LIWzTw%3D%3D,LinkedIn,3,,2026-03-25,4 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
Business Analyst,Burns & McDonnell India,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-burns-mcdonnell-india-4370418121?position=16&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=k0oM2NTNYgX%2FU7DMQ8V63Q%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-burns-mcdonnell-india-4370418121?position=16&pageNum=0&refId=KXW1Wxp9t7PDML1qxavmGg%3D%3D&trackingId=k0oM2NTNYgX%2FU7DMQ8V63Q%3D%3D,LinkedIn,3,,2026-03-25,2 hours ago,2026-03-25,21:57:48,hourly,24h,2026-03-25 22:18,,
